severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MINOR	2023-02-12T14:51:42+0000		143.0		python:S116	BNumMet	2min		"Rename this field ""ScatteredDots"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/InterpolationVisualizer.py		MAIN	{startLine=143.0, endLine=143.0, startOffset=13.0, endOffset=26.0}	2min	AYZGHVmeK3-6EP2jdhtE	70f5bcc06b8ec6dbadbd92ba6914e7bc	OPEN
MINOR	2023-02-12T14:51:42+0000		160.0		python:S100	BNumMet	5min		"Rename method ""interpolLines"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/InterpolationVisualizer.py		MAIN	{startLine=160.0, endLine=160.0, startOffset=8.0, endOffset=21.0}	5min	AYZGHVmeK3-6EP2jdhtP	4426aa2f964dbdc0f379cfedc762b324	OPEN
MINOR	2023-02-12T14:51:42+0000		181.0		python:S100	BNumMet	5min		"Rename method ""update_X"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/InterpolationVisualizer.py		MAIN	{startLine=181.0, endLine=181.0, startOffset=8.0, endOffset=16.0}	5min	AYZGHVmeK3-6EP2jdhtQ	270ffc3c7ffaf847ddb433ccae37b262	OPEN
MINOR	2023-02-12T14:51:42+0000		204.0		python:S100	BNumMet	5min		"Rename method ""update_Y"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/InterpolationVisualizer.py		MAIN	{startLine=204.0, endLine=204.0, startOffset=8.0, endOffset=16.0}	5min	AYZGHVmeK3-6EP2jdhtT	4a37971daaa8d482128082cfc7a48dc6	OPEN
MINOR	2023-02-12T14:51:42+0000		299.0		python:S116	BNumMet	2min		"Rename this field ""Fig"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/InterpolationVisualizer.py		MAIN	{startLine=299.0, endLine=299.0, startOffset=13.0, endOffset=16.0}	2min	AYZGHVmeK3-6EP2jdhtD	8343a0c507ea2a36003d9c7afe5db66c	OPEN
MINOR	2023-02-12T14:51:42+0000		307.0		python:S116	BNumMet	2min		"Rename this field ""Toolbar"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/InterpolationVisualizer.py		MAIN	{startLine=307.0, endLine=307.0, startOffset=13.0, endOffset=20.0}	2min	AYZGHVmeK3-6EP2jdhtI	154fbc6ed1542cd4059f2c90b1793709	OPEN
MINOR	2023-02-12T14:51:42+0000		33.0		python:S116	BNumMet	2min		"Rename this field ""previousSteps"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=33.0, endLine=33.0, startOffset=13.0, endOffset=26.0}	2min	AYZGHVmZK3-6EP2jdhs3	6116f8f909291ad86d648fa184472358	OPEN
MINOR	2023-02-12T14:51:42+0000		35.0		python:S100	BNumMet	5min		"Rename method ""initializeComponents"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=35.0, endLine=35.0, startOffset=8.0, endOffset=28.0}	5min	AYZGHVmZK3-6EP2jdhs7	04a00d10926c4de076faf416e148c67b	OPEN
MINOR	2023-02-12T14:51:42+0000		46.0		python:S116	BNumMet	2min		"Rename this field ""outP"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=46.0, endLine=46.0, startOffset=13.0, endOffset=17.0}	2min	AYZGHVmZK3-6EP2jdhs6	65a553405f13c6b8a3321aaf8af91cac	OPEN
MINOR	2023-02-12T14:51:42+0000		55.0		python:S116	BNumMet	2min		"Rename this field ""outL"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=55.0, endLine=55.0, startOffset=13.0, endOffset=17.0}	2min	AYZGHVmZK3-6EP2jdhs0	830bc7f00442ad3efe4dd98abcaa046e	OPEN
MINOR	2023-02-12T14:51:42+0000		64.0		python:S116	BNumMet	2min		"Rename this field ""outU"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=64.0, endLine=64.0, startOffset=13.0, endOffset=17.0}	2min	AYZGHVmZK3-6EP2jdhs4	d1ad297666d2c6d99c8fe6b4eac971c9	OPEN
MINOR	2023-02-12T14:51:42+0000		73.0		python:S116	BNumMet	2min		"Rename this field ""outChecker"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=73.0, endLine=73.0, startOffset=13.0, endOffset=23.0}	2min	AYZGHVmZK3-6EP2jdhs5	51fad383c37cd7413ddad4467d44c42b	OPEN
MINOR	2023-02-12T14:51:42+0000		82.0		python:S116	BNumMet	2min		"Rename this field ""previousButton"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=82.0, endLine=82.0, startOffset=13.0, endOffset=27.0}	2min	AYZGHVmZK3-6EP2jdhsy	34d34de3f981a4eda33706abdd2e7b0e	OPEN
MINOR	2023-02-12T14:51:42+0000		92.0		python:S116	BNumMet	2min		"Rename this field ""resetButton"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=92.0, endLine=92.0, startOffset=13.0, endOffset=24.0}	2min	AYZGHVmZK3-6EP2jdhsz	ff38cba176e17e3489261d37e5b509d7	OPEN
MINOR	2023-02-12T14:51:42+0000		103.0		python:S116	BNumMet	2min		"Rename this field ""buttonsMatrix"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=103.0, endLine=103.0, startOffset=13.0, endOffset=26.0}	2min	AYZGHVmZK3-6EP2jdhsx	0920cc80852cc03ca86fce22c32684d5	OPEN
MINOR	2023-02-12T14:51:42+0000		130.0		python:S100	BNumMet	5min		"Rename method ""matrixPivotButton"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=130.0, endLine=130.0, startOffset=8.0, endOffset=25.0}	5min	AYZGHVmZK3-6EP2jdhs8	6de2646fa36fbe07d12e3907822bf42c	OPEN
MINOR	2023-02-12T14:51:42+0000		165.0		python:S100	BNumMet	5min		"Rename method ""updateButtons"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=165.0, endLine=165.0, startOffset=8.0, endOffset=21.0}	5min	AYZGHVmZK3-6EP2jdhs9	b748f24da687531c154c1862c59fc2a7	OPEN
MINOR	2023-02-12T14:51:42+0000		206.0		python:S100	BNumMet	5min		"Rename method ""updateOutput"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=206.0, endLine=206.0, startOffset=8.0, endOffset=20.0}	5min	AYZGHVmZK3-6EP2jdhs-	76611356a1f63a8979c183e826f3bad9	OPEN
MINOR	2023-02-12T14:51:42+0000		225.0		python:S100	BNumMet	5min		"Rename method ""previousStep"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/LUVisualizer.py		MAIN	{startLine=225.0, endLine=225.0, startOffset=8.0, endOffset=20.0}	5min	AYZGHVmZK3-6EP2jdhtA	308567e6ed7ed55bd64a059746e1867c	OPEN
MINOR	2023-02-12T14:53:37+0000		67.0		python:S100	BNumMet	5min		"Rename method ""initializeComponents"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=67.0, endLine=67.0, startOffset=8.0, endOffset=28.0}	5min	AYZGHVmlK3-6EP2jdhtd	04a00d10926c4de076faf416e148c67b	OPEN
MINOR	2023-02-12T14:53:37+0000		72.0		python:S116	BNumMet	2min		"Rename this field ""currentSolOut"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=72.0, endLine=72.0, startOffset=13.0, endOffset=26.0}	2min	AYZGHVmlK3-6EP2jdhtV	885dbf9bbddafc5acaba18c992f09156	OPEN
MINOR	2023-02-12T14:53:37+0000		77.0		python:S116	BNumMet	2min		"Rename this field ""helperOut"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=77.0, endLine=77.0, startOffset=13.0, endOffset=22.0}	2min	AYZGHVmlK3-6EP2jdhtY	9739cd37188e8057c0889fc627f2a945	OPEN
MINOR	2023-02-12T14:53:37+0000		88.0		python:S116	BNumMet	2min		"Rename this field ""resetButton"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=88.0, endLine=88.0, startOffset=13.0, endOffset=24.0}	2min	AYZGHVmlK3-6EP2jdhtb	ff38cba176e17e3489261d37e5b509d7	OPEN
MINOR	2023-02-12T14:53:37+0000		99.0		python:S116	BNumMet	2min		"Rename this field ""revertButton"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=99.0, endLine=99.0, startOffset=13.0, endOffset=25.0}	2min	AYZGHVmlK3-6EP2jdhtc	6881f0c233a85e9f53675d15eb02cde9	OPEN
MINOR	2023-02-12T14:53:37+0000		121.0		python:S116	BNumMet	2min		"Rename this field ""Fig"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T14:51:42+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=121.0, endLine=121.0, startOffset=13.0, endOffset=16.0}	2min	AYZGHVmlK3-6EP2jdhtZ	8343a0c507ea2a36003d9c7afe5db66c	OPEN
