severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MAJOR	2023-03-05T17:42:29+0000		356.0		python:S125	BNumMet	5min		Remove this commented out code.	2023-03-05T17:42:29+0000	CODE_SMELL	false	"unused / "	BNumMet:src/BNumMet/Random.py		MAIN	{startLine=356.0, endLine=356.0, startOffset=15.0, endOffset=70.0}	5min	AYay37GVjctNlbL5ECA3	c6c39e492cd27149440b1d347070f0e5	OPEN
MAJOR	2023-03-05T17:42:29+0000		361.0		python:S125	BNumMet	5min		Remove this commented out code.	2023-03-05T17:42:29+0000	CODE_SMELL	false	"unused / "	BNumMet:src/BNumMet/Random.py		MAIN	{startLine=361.0, endLine=361.0, startOffset=11.0, endOffset=64.0}	5min	AYay37GVjctNlbL5ECA4	13134c9d69ace32d3638a639a347a919	OPEN
MAJOR	2023-03-05T17:42:29+0000		364.0		python:S125	BNumMet	5min		Remove this commented out code.	2023-03-05T17:42:29+0000	CODE_SMELL	false	"unused / "	BNumMet:src/BNumMet/Random.py		MAIN	{startLine=364.0, endLine=364.0, startOffset=11.0, endOffset=62.0}	5min	AYay37GVjctNlbL5ECA5	de954c005d419adc0e087b49df305bda	OPEN
MAJOR	2023-03-05T17:42:29+0000		366.0		python:S125	BNumMet	5min		Remove this commented out code.	2023-03-05T17:42:29+0000	CODE_SMELL	false	"unused / "	BNumMet:src/BNumMet/Random.py		MAIN	{startLine=366.0, endLine=366.0, startOffset=28.0, endOffset=37.0}	5min	AYay37GVjctNlbL5ECA6	174165f5428c9466ccb8c4f7a3b6da13	OPEN
CRITICAL	2023-02-17T07:28:35+0000		49.0		python:S1192	BNumMet	6min		"Define a constant instead of duplicating this literal ""Only data"" 3 times."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"design / "	BNumMet:src/BNumMet/Visualizers/LeastSquaresVisualizer.py	"{locations=[{component=BNumMet:src/BNumMet/Visualizers/LeastSquaresVisualizer.py, textRange={startLine=54.0, endLine=54.0, startOffset=18.0, endOffset=29.0}, msg=Duplication, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/LeastSquaresVisualizer.py, textRange={startLine=155.0, endLine=155.0, startOffset=29.0, endOffset=40.0}, msg=Duplication, msgFormattings=[]}]} / "	MAIN	{startLine=49.0, endLine=49.0, startOffset=16.0, endOffset=27.0}	6min	AYZeR7u0WIESQszhsA2E	68fce266f64907e1ad7c5ffefbdb9ed8	OPEN
MINOR	2023-02-17T07:28:35+0000		290.0		python:S117	BNumMet	2min		"Rename this local variable ""newB"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=290.0, endLine=290.0, startOffset=8.0, endOffset=12.0}	2min	AYZeR7ucWIESQszhsA16	1e3c1d8c7fa914749c06292c1f2444fb	OPEN
MINOR	2023-02-17T07:28:35+0000		420.0		python:S117	BNumMet	2min		"Rename this local variable ""interpolY"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=420.0, endLine=420.0, startOffset=12.0, endOffset=21.0}	2min	AYZeR7ucWIESQszhsA2A	8192800b349e54a5e3a244035965c65c	OPEN
MINOR	2023-02-17T07:28:35+0000		421.0		python:S117	BNumMet	2min		"Rename this local variable ""interpolX"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=421.0, endLine=421.0, startOffset=12.0, endOffset=21.0}	2min	AYZeR7ucWIESQszhsA1_	534894006c7f5a8a39551e49c8b9c0a9	OPEN
MINOR	2023-02-17T07:28:35+0000		435.0		python:S117	BNumMet	2min		"Rename this local variable ""xMesh"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=435.0, endLine=435.0, startOffset=12.0, endOffset=17.0}	2min	AYZeR7ucWIESQszhsA2B	cc1ef9d39cac7b5577a4dc8b59a841f8	OPEN
MINOR	2023-02-17T07:28:35+0000		439.0		python:S117	BNumMet	2min		"Rename this local variable ""IQILine"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=439.0, endLine=439.0, startOffset=12.0, endOffset=19.0}	2min	AYZeR7ucWIESQszhsA1-	09fc555bbeea3a9e7ff9ba14056b8a44	OPEN
MINOR	2023-02-17T07:28:35+0000		471.0		python:S117	BNumMet	2min		"Rename this local variable ""minMax"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=471.0, endLine=471.0, startOffset=8.0, endOffset=14.0}	2min	AYZeR7ucWIESQszhsA18	b9d58719e6f65a3679ffc6a8c0eca7df	OPEN
MINOR	2023-02-17T07:28:35+0000		565.0		python:S117	BNumMet	2min		"Rename this local variable ""fX"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=565.0, endLine=565.0, startOffset=8.0, endOffset=10.0}	2min	AYZeR7ucWIESQszhsA17	b75108b33ba1f58becf159e21abe9b00	OPEN
MINOR	2023-02-17T07:28:35+0000		566.0		python:S117	BNumMet	2min		"Rename this local variable ""yminMax"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=566.0, endLine=566.0, startOffset=8.0, endOffset=15.0}	2min	AYZeR7ucWIESQszhsA19	f3bc700d34af3c3664a1ec9b8c44044a	OPEN
MINOR	2023-02-17T07:28:35+0000		621.0		python:S100	BNumMet	5min		"Rename method ""brent_dekker_Step"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-17T07:28:35+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=621.0, endLine=621.0, startOffset=8.0, endOffset=25.0}	5min	AYZeR7ucWIESQszhsA2C	55d4948f88726227a6b3f400bf7a5bbe	OPEN
CRITICAL	2023-02-17T07:28:35+0000		621.0		python:S3776	BNumMet	7min		Refactor this function to reduce its Cognitive Complexity from 17 to the 15 allowed.	2023-02-17T07:28:35+0000	CODE_SMELL	false	"brain-overload / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py	"{locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=638.0, endLine=638.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=638.0, endLine=638.0, startOffset=59.0, endOffset=61.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=658.0, endLine=658.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=663.0, endLine=663.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=675.0, endLine=675.0, startOffset=12.0, endOffset=14.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=677.0, endLine=677.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=682.0, endLine=682.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=685.0, endLine=685.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=691.0, endLine=691.0, startOffset=17.0, endOffset=19.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=697.0, endLine=697.0, startOffset=17.0, endOffset=19.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=700.0, endLine=700.0, startOffset=21.0, endOffset=23.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=704.0, endLine=704.0, startOffset=8.0, endOffset=10.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=706.0, endLine=706.0, startOffset=10.0, endOffset=13.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=707.0, endLine=707.0, startOffset=30.0, endOffset=32.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py, textRange={startLine=708.0, endLine=708.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=621.0, endLine=621.0, startOffset=8.0, endOffset=25.0}	7min	AYZeR7ucWIESQszhsA2D	55d4948f88726227a6b3f400bf7a5bbe	OPEN
MINOR	2023-02-12T16:05:28+0000		274.0		python:S117	BNumMet	2min		"Rename this parameter ""A"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-12T16:05:28+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/LinearSystems.py		MAIN	{startLine=274.0, endLine=274.0, startOffset=13.0, endOffset=14.0}	2min	AYZGYOuMK3-6EP2jdlGu	714fe6b139acd98db97c3c0c9bb8e921	OPEN
MINOR	2023-02-12T16:05:28+0000		298.0		python:S117	BNumMet	2min		"Rename this parameter ""A"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-12T16:05:28+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/LinearSystems.py		MAIN	{startLine=298.0, endLine=298.0, startOffset=21.0, endOffset=22.0}	2min	AYZGYOuMK3-6EP2jdlGv	716f070491d55880f3174d789b33f51e	OPEN
MINOR	2023-02-12T16:05:28+0000		350.0		python:S117	BNumMet	2min		"Rename this parameter ""A"" to match the regular expression ^[_a-z][a-z0-9_]*$."	2023-02-12T16:05:28+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/LinearSystems.py		MAIN	{startLine=350.0, endLine=350.0, startOffset=13.0, endOffset=14.0}	2min	AYZGYOuMK3-6EP2jdlGw	89513b82e2b8841153e805865614fb27	OPEN
MINOR	2023-02-12T16:01:45+0000		148.0		python:S116	BNumMet	2min		"Rename this field ""Toolbar"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T16:01:45+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=148.0, endLine=148.0, startOffset=13.0, endOffset=20.0}	2min	AYZGXX8vK3-6EP2jdk5j	154fbc6ed1542cd4059f2c90b1793709	OPEN
CRITICAL	2023-02-12T15:52:22+0000		211.0		python:S3776	BNumMet	24min		Refactor this function to reduce its Cognitive Complexity from 34 to the 15 allowed.	2023-02-12T15:52:22+0000	CODE_SMELL	false	"brain-overload / "	BNumMet:src/BNumMet/NonLinear.py	"{locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=236.0, endLine=236.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=243.0, endLine=243.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=255.0, endLine=255.0, startOffset=4.0, endOffset=9.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=255.0, endLine=255.0, startOffset=36.0, endOffset=39.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=259.0, endLine=259.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=259.0, endLine=259.0, startOffset=30.0, endOffset=32.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=263.0, endLine=263.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=266.0, endLine=266.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=270.0, endLine=270.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=278.0, endLine=278.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=280.0, endLine=280.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=287.0, endLine=287.0, startOffset=12.0, endOffset=14.0}, msg=+3 (incl 2 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=287.0, endLine=287.0, startOffset=54.0, endOffset=57.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=290.0, endLine=290.0, startOffset=45.0, endOffset=47.0}, msg=+4 (incl 3 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=291.0, endLine=291.0, startOffset=12.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=299.0, endLine=299.0, startOffset=15.0, endOffset=17.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=306.0, endLine=306.0, startOffset=8.0, endOffset=10.0}, msg=+2 (incl 1 for nesting), msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=310.0, endLine=310.0, startOffset=8.0, endOffset=12.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=320.0, endLine=320.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=320.0, endLine=320.0, startOffset=13.0, endOffset=16.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=322.0, endLine=322.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / {locations=[{component=BNumMet:src/BNumMet/NonLinear.py, textRange={startLine=324.0, endLine=324.0, startOffset=4.0, endOffset=6.0}, msg=+1, msgFormattings=[]}]} / "	MAIN	{startLine=211.0, endLine=211.0, startOffset=4.0, endOffset=16.0}	24min	AYZGVOA9K3-6EP2jdksH	f8bffdc2cfb90824ef7e801047bd3d72	OPEN
MINOR	2023-02-12T15:52:22+0000		12.0		python:S116	BNumMet	2min		"Rename this field ""brentDekker"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=12.0, endLine=12.0, startOffset=13.0, endOffset=24.0}	2min	AYZGVOAuK3-6EP2jdkrl	00e240ccc442d036216cbe21364fa4f8	OPEN
MINOR	2023-02-12T15:52:22+0000		43.0		python:S116	BNumMet	2min		"Rename this field ""currentStep"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=43.0, endLine=43.0, startOffset=13.0, endOffset=24.0}	2min	AYZGVOAuK3-6EP2jdkri	7ea036c08ac3e4f5842d61571b8bbd12	OPEN
MINOR	2023-02-12T15:52:22+0000		48.0		python:S116	BNumMet	2min		"Rename this field ""revertStack"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=48.0, endLine=48.0, startOffset=13.0, endOffset=24.0}	2min	AYZGVOAuK3-6EP2jdkrs	9685033fd5c5e029dd9fdc24e8b9b2fa	OPEN
MINOR	2023-02-12T15:52:22+0000		57.0		python:S100	BNumMet	5min		"Rename method ""checkBoxChanged"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=57.0, endLine=57.0, startOffset=8.0, endOffset=23.0}	5min	AYZGVOAuK3-6EP2jdkrt	6df8c88953964a0875682e3854ea0a23	OPEN
MINOR	2023-02-12T15:52:22+0000		61.0		python:S100	BNumMet	5min		"Rename method ""sectionINT"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=61.0, endLine=61.0, startOffset=8.0, endOffset=18.0}	5min	AYZGVOAuK3-6EP2jdkru	1cf386d87dc2fff5e00af571464d0bcd	OPEN
MINOR	2023-02-12T15:52:22+0000		67.0		python:S100	BNumMet	5min		"Rename method ""sectionEXT"" to match the regular expression ^[a-z_][a-z0-9_]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=67.0, endLine=67.0, startOffset=8.0, endOffset=18.0}	5min	AYZGVOAuK3-6EP2jdkrv	5565d7a67b3ad046b21d9ac7c9bfb585	OPEN
MINOR	2023-02-12T15:52:22+0000		99.0		python:S116	BNumMet	2min		"Rename this field ""brentDekkerOut"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=99.0, endLine=99.0, startOffset=13.0, endOffset=27.0}	2min	AYZGVOAuK3-6EP2jdkrm	cbb3b082b6d988ac47aa9929a7ae6bb3	OPEN
MINOR	2023-02-12T15:52:22+0000		158.0		python:S116	BNumMet	2min		"Rename this field ""bisectButton"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=158.0, endLine=158.0, startOffset=13.0, endOffset=25.0}	2min	AYZGVOAuK3-6EP2jdkrf	a1753a6ade8855672b5544214937a1a7	OPEN
MINOR	2023-02-12T15:52:22+0000		167.0		python:S116	BNumMet	2min		"Rename this field ""secantButton"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=167.0, endLine=167.0, startOffset=13.0, endOffset=25.0}	2min	AYZGVOAuK3-6EP2jdkrh	8ab5fbf7d627cf2bc44dec6a51331134	OPEN
MINOR	2023-02-12T15:52:22+0000		176.0		python:S116	BNumMet	2min		"Rename this field ""IQIButton"" to match the regular expression ^[_a-z][_a-z0-9]*$."	2023-02-12T15:52:22+0000	CODE_SMELL	false	"convention / "	BNumMet:src/BNumMet/Visualizers/NonLinearVisualizer.py		MAIN	{startLine=176.0, endLine=176.0, startOffset=13.0, endOffset=22.0}	2min	AYZGVOAuK3-6EP2jdkrn	8cc0e4670f74187a5df7341d0b9be184	OPEN
